Site ID,Ozone,Units,QA Code,Update_Date,Ozone F,Selected Date_Time
San Bernardino,71,PPB,3,5/20/2022 3:18:43 PM,-,3/15/2022 6:00:00 PM
San Bernardino,73,PPB,3,5/20/2022 3:18:43 PM,-,3/15/2022 5:00:00 PM
San Bernardino,70,PPB,3,5/20/2022 3:18:43 PM,-,3/15/2022 4:00:00 PM
Tulare,59,PPB,3,5/20/2022 3:18:43 PM,-,3/3/2022 17:00
San Benito,4,PPB,3,5/2/2022 12:06,-,2/23/2022 6:00:00 AM
San Benito,7,PPB,3,5/2/2022 12:06,-,2/23/2022 5:00:00 AM
San Benito,6,PPB,3,5/2/2022 12:06,-,2/23/2022 4:00:00 AM
San Bernardino,60,PPB,3,5/2/2022 12:06,-,2/20/2022 4:00:00 PM
San Benito,54,PPB,3,5/2/2022 12:06,-,2/19/2022 5:00:00 PM
Tulare,55,PPB,3,5/2/2022 12:06,-,2/11/2022 16:00
Tulare,53,PPB,3,5/2/2022 12:06,-,2/11/2022 15:00
Tulare,16,PPB,3,5/2/2022 12:06,-,2/2/2022 4:00
San Benito,52,PPB,3,3/30/2022 11:37:55 AM,-,1/27/2022 3:00:00 PM
Tulare,45,PPB,3,3/30/2022 11:37:55 AM,-,1/26/2022 4:00:00 PM
San Bernardino,32,PPB,3,3/30/2022 11:37:55 AM,-,1/18/2022 7:00:00 PM
San Bernardino,24,PPB,3,3/30/2022 11:37:55 AM,-,1/18/2022 7:00:00 AM
San Bernardino,29,PPB,3,3/30/2022 11:37:55 AM,-,1/18/2022 2:00:00 AM
Mariposa,54,PPB,3,3/30/2022 11:37:55 AM,-,1/14/2022 9:00:00 AM
Mariposa,53,PPB,3,3/30/2022 11:37:55 AM,-,1/14/2022 6:00:00 AM
Shasta,41,PPB,3,3/30/2022 11:37:55 AM,-,1/8/2022 3:00
Shasta,37,PPB,3,3/30/2022 11:37:55 AM,-,1/7/2022 23:00
Shasta,33,PPB,3,3/30/2022 11:37:55 AM,-,1/7/2022 22:00
Shasta,34,PPB,3,3/30/2022 11:37:55 AM,-,1/7/2022 21:00
Shasta,35,PPB,3,3/30/2022 11:37:55 AM,-,1/7/2022 20:00
Mariposa,27,PPB,3,3/30/2022 11:37:55 AM,-,1/7/2022 18:00
San Bernardino,52,PPB,3,3/30/2022 11:37:55 AM,-,1/7/2022 16:00
Mariposa,28,PPB,3,3/30/2022 11:37:55 AM,-,1/7/2022 14:00
San Benito,0,PPB,3,3/30/2022 11:37:55 AM,-,1/6/2022 23:00
Shasta,38,PPB,3,2/25/2022 11:43:43 AM,-,12/30/2021 8:00:00 AM
Shasta,32,PPB,3,2/25/2022 11:43:43 AM,-,12/29/2021 8:00:00 PM
Shasta,33,PPB,3,2/25/2022 11:43:43 AM,-,12/29/2021 5:00:00 PM
San Benito,44,PPB,3,2/25/2022 11:43:43 AM,-,12/20/2021 3:00:00 PM
Tulare,48,PPB,3,2/25/2022 11:43:43 AM,-,12/4/2021 15:00
Tulare,54,PPB,3,2/25/2022 11:43:43 AM,-,12/4/2021 14:00
Tulare,55,PPB,3,2/25/2022 11:43:43 AM,-,12/4/2021 13:00
Tulare,56,PPB,3,2/25/2022 11:43:43 AM,-,12/4/2021 12:00
San Bernardino,51,PPB,3,2/25/2022 11:43:43 AM,-,12/4/2021 11:00
Tulare,51,PPB,3,2/25/2022 11:43:43 AM,-,12/3/2021 15:00
Tulare,46,PPB,3,2/25/2022 11:43:43 AM,-,12/1/2021 14:00
Tulare,52,PPB,3,1/27/2022 3:07:50 PM,-,11/30/2021 3:00:00 PM
Tulare,53,PPB,3,1/27/2022 3:07:50 PM,-,11/30/2021 2:00:00 PM
Tulare,51,PPB,3,1/27/2022 3:07:50 PM,-,11/30/2021 1:00:00 PM
San Bernardino,33,PPB,3,1/27/2022 3:07:50 PM,-,11/14/2021 6:00:00 AM
San Benito,47,PPB,3,1/27/2022 3:07:50 PM,-,11/10/2021 13:00
Mariposa,49,PPB,3,1/27/2022 3:07:50 PM,-,11/8/2021 21:00
Shasta,37,PPB,3,1/27/2022 3:07:50 PM,-,11/7/2021 5:00
Shasta,35,PPB,3,1/27/2022 3:07:50 PM,-,11/7/2021 4:00
Shasta,29,PPB,3,1/27/2022 3:07:50 PM,-,11/7/2021 3:00
Shasta,40,PPB,3,1/27/2022 3:07:50 PM,-,11/6/2021 23:00
Shasta,39,PPB,3,1/27/2022 3:07:50 PM,-,11/6/2021 22:00
San Bernardino,58,PPB,3,1/27/2022 3:07:50 PM,-,11/5/2021 13:00
San Bernardino,59,PPB,3,1/27/2022 3:07:50 PM,-,11/5/2021 11:00
Mariposa,22,PPB,3,1/27/2022 3:07:50 PM,-,11/2/2021 21:00
Tulare,46,PPB,3,1/27/2022 3:07:50 PM,-,11/1/2021 13:00
Tulare,64,PPB,3,12/30/2021 2:01:02 PM,-,10/30/2021 5:00:00 PM
Tulare,69,PPB,3,12/30/2021 2:01:02 PM,-,10/30/2021 4:00:00 PM
Mariposa,18,PPB,3,12/30/2021 2:01:02 PM,-,10/27/2021 6:00:00 AM
Mariposa,22,PPB,3,12/30/2021 2:01:02 PM,-,10/27/2021 12:00:00 AM
San Bernardino,68,PPB,3,12/30/2021 2:01:02 PM,-,10/22/2021 4:00:00 PM
Shasta,35,PPB,3,12/30/2021 2:01:02 PM,-,10/18/2021 1:00:00 AM
Shasta,36,PPB,3,12/30/2021 2:01:02 PM,-,10/18/2021 12:00:00 AM
Inyo,65,PPB,3,12/30/2021 2:01:02 PM,-,10/17/2021 7:00:00 PM
Shasta,39,PPB,3,12/30/2021 2:01:02 PM,-,10/17/2021 7:00:00 PM
Inyo,64,PPB,3,12/30/2021 2:01:02 PM,-,10/17/2021 6:00:00 PM
Tulare,71,PPB,3,12/30/2021 2:01:02 PM,-,10/15/2021 4:00:00 PM
San Bernardino,29,PPB,3,12/30/2021 2:01:02 PM,-,10/8/2021 7:00
San Bernardino,25,PPB,3,12/30/2021 2:01:02 PM,-,10/8/2021 6:00
San Bernardino,27,PPB,3,12/30/2021 2:01:02 PM,-,10/8/2021 5:00
San Bernardino,28,PPB,3,12/30/2021 2:01:02 PM,-,10/8/2021 4:00
Inyo,60,PPB,3,12/30/2021 2:01:02 PM,-,10/6/2021 16:00
Inyo,61,PPB,3,12/30/2021 2:01:02 PM,-,10/6/2021 15:00
Mariposa,73,PPB,3,12/30/2021 2:01:02 PM,-,10/5/2021 18:00
Mariposa,76,PPB,3,12/30/2021 2:01:02 PM,-,10/5/2021 15:00
Mariposa,74,PPB,3,12/30/2021 2:01:02 PM,-,10/5/2021 14:00
Mariposa,71,PPB,3,12/30/2021 2:01:02 PM,-,10/5/2021 13:00
San Benito,58,PPB,3,12/30/2021 2:01:02 PM,-,10/3/2021 19:00
San Benito,73,PPB,3,12/30/2021 2:01:02 PM,-,10/3/2021 17:00
San Benito,72,PPB,3,12/30/2021 2:01:02 PM,-,10/3/2021 16:00
San Benito,70,PPB,3,12/30/2021 2:01:02 PM,-,10/3/2021 15:00
San Benito,64,PPB,3,12/30/2021 2:01:02 PM,-,10/2/2021 10:00
San Bernardino,70,PPB,3,11/29/2021 10:52:48 PM,-,9/25/2021 10:00:00 PM
San Benito,4,PPB,3,11/29/2021 10:52:48 PM,-,9/25/2021 6:00:00 AM
San Bernardino,35,PPB,3,11/29/2021 10:52:48 PM,-,9/24/2021 3:00:00 AM
San Bernardino,40,PPB,3,11/29/2021 10:52:48 PM,-,9/23/2021 10:00:00 AM
Mariposa,38,PPB,3,11/29/2021 10:52:48 PM,-,9/20/2021 3:00:00 AM
Mariposa,31,PPB,3,11/29/2021 10:52:48 PM,-,9/20/2021 12:00:00 AM
Mariposa,32,PPB,3,11/29/2021 10:52:48 PM,-,9/19/2021 11:00:00 PM
Inyo,71,PPB,3,11/29/2021 10:52:48 PM,-,9/19/2021 7:00:00 PM
Inyo,79,PPB,3,11/29/2021 10:52:48 PM,-,9/19/2021 5:00:00 PM
Inyo,74,PPB,3,11/29/2021 10:52:48 PM,-,9/19/2021 1:00:00 PM
San Bernardino,36,PPB,3,11/29/2021 10:52:48 PM,-,9/18/2021 8:00:00 AM
Mariposa,78,PPB,3,11/29/2021 10:52:48 PM,-,9/17/2021 6:00:00 PM
Mariposa,79,PPB,3,11/29/2021 10:52:48 PM,-,9/17/2021 5:00:00 PM
Mariposa,81,PPB,3,11/29/2021 10:52:48 PM,-,9/17/2021 4:00:00 PM
Mariposa,82,PPB,3,11/29/2021 10:52:48 PM,-,9/17/2021 3:00:00 PM
Mariposa,80,PPB,3,11/29/2021 10:52:48 PM,-,9/17/2021 2:00:00 PM
Inyo,76,PPB,3,11/29/2021 10:52:48 PM,-,9/16/2021 6:00:00 PM
Inyo,84,PPB,3,11/29/2021 10:52:48 PM,-,9/16/2021 4:00:00 PM
Shasta,57,PPB,3,11/29/2021 10:52:48 PM,-,9/14/2021 11:00:00 AM
Tulare,25,PPB,3,11/29/2021 10:52:48 PM,-,9/14/2021 4:00:00 AM
Tulare,20,PPB,3,11/29/2021 10:52:48 PM,-,9/13/2021 8:00:00 AM
Tulare,23,PPB,3,11/29/2021 10:52:48 PM,-,9/13/2021 7:00:00 AM
Tulare,43,PPB,3,11/29/2021 10:52:48 PM,-,9/12/2021 23:00
San Bernardino,74,PPB,3,11/29/2021 10:52:48 PM,-,9/10/2021 18:00
Tulare,18,PPB,3,11/29/2021 10:52:48 PM,-,9/10/2021 7:00
Tulare,19,PPB,3,11/29/2021 10:52:48 PM,-,9/10/2021 4:00
San Bernardino,76,PPB,3,11/29/2021 10:52:48 PM,-,9/7/2021 22:00
San Bernardino,88,PPB,3,11/29/2021 10:52:48 PM,-,9/7/2021 19:00
San Bernardino,90,PPB,3,11/29/2021 10:52:48 PM,-,9/7/2021 18:00
Mariposa,77,PPB,3,11/29/2021 10:52:48 PM,-,9/7/2021 18:00
San Bernardino,89,PPB,3,11/29/2021 10:52:48 PM,-,9/7/2021 17:00
Tulare,95,PPB,3,11/29/2021 10:52:48 PM,-,9/7/2021 17:00
San Bernardino,86,PPB,3,11/29/2021 10:52:48 PM,-,9/7/2021 16:00
San Benito,78,PPB,3,11/29/2021 10:52:48 PM,-,9/7/2021 16:00
San Bernardino,81,PPB,3,11/29/2021 10:52:48 PM,-,9/7/2021 15:00
Tulare,88,PPB,3,11/29/2021 10:52:48 PM,-,9/7/2021 14:00
Tulare,89,PPB,3,11/29/2021 10:52:48 PM,-,9/6/2021 17:00
San Bernardino,83,PPB,3,11/29/2021 10:52:48 PM,-,9/5/2021 20:00
San Benito,72,PPB,3,11/29/2021 10:52:48 PM,-,9/5/2021 15:00
San Benito,74,PPB,3,11/29/2021 10:52:48 PM,-,9/4/2021 18:00
Tulare,102,PPB,3,10/26/2021 3:19:21 PM,-,8/29/2021 4:00:00 PM
Tulare,99,PPB,3,10/26/2021 3:19:21 PM,-,8/29/2021 3:00:00 PM
Mariposa,86,PPB,3,10/26/2021 3:19:21 PM,-,8/28/2021 8:00:00 PM
Mariposa,92,PPB,3,10/26/2021 3:19:21 PM,-,8/28/2021 7:00:00 PM
San Benito,72,PPB,3,10/26/2021 3:19:21 PM,-,8/28/2021 12:00:00 PM
Mariposa,95,PPB,3,10/26/2021 3:19:21 PM,-,8/27/2021 6:00:00 PM
San Bernardino,89,PPB,3,10/26/2021 3:19:21 PM,-,8/25/2021 7:00:00 PM
San Benito,74,PPB,3,10/26/2021 3:19:21 PM,-,8/25/2021 2:00:00 PM
Mariposa,91,PPB,3,10/26/2021 3:19:21 PM,-,8/25/2021 7:00:00 AM
Mariposa,88,PPB,3,10/26/2021 3:19:21 PM,-,8/25/2021 4:00:00 AM
San Benito,67,PPB,3,10/26/2021 3:19:21 PM,-,8/24/2021 2:00:00 PM
Inyo,86,PPB,3,10/26/2021 3:19:21 PM,-,8/24/2021 9:00:00 AM
San Bernardino,103,PPB,3,10/26/2021 3:19:21 PM,-,8/24/2021 9:00:00 AM
San Bernardino,97,PPB,3,10/26/2021 3:19:21 PM,-,8/24/2021 8:00:00 AM
Inyo,81,PPB,3,10/26/2021 3:19:21 PM,-,8/24/2021 7:00:00 AM
San Bernardino,106,PPB,3,10/26/2021 3:19:21 PM,-,8/24/2021 7:00:00 AM
Inyo,84,PPB,3,10/26/2021 3:19:21 PM,-,8/24/2021 2:00:00 AM
Shasta,79,PPB,3,5/24/2024 10:39:41 AM,-,8/23/2021 4:00:00 PM
Inyo,79,PPB,3,10/26/2021 3:19:21 PM,-,8/22/2021 3:00:00 PM
San Bernardino,37,PPB,3,10/26/2021 3:19:21 PM,-,8/21/2021 7:00:00 AM
San Bernardino,34,PPB,3,10/26/2021 3:19:21 PM,-,8/21/2021 6:00:00 AM
San Bernardino,32,PPB,3,10/26/2021 3:19:21 PM,-,8/21/2021 5:00:00 AM
Inyo,41,PPB,3,10/26/2021 3:19:21 PM,-,8/18/2021 7:00:00 AM
Tulare,32,PPB,3,10/26/2021 3:19:21 PM,-,8/18/2021 6:00:00 AM
Inyo,38,PPB,3,10/26/2021 3:19:21 PM,-,8/18/2021 5:00:00 AM
Inyo,37,PPB,3,10/26/2021 3:19:21 PM,-,8/18/2021 4:00:00 AM
Inyo,40,PPB,3,10/26/2021 3:19:21 PM,-,8/18/2021 2:00:00 AM
Mariposa,39,PPB,3,10/26/2021 3:19:21 PM,-,8/17/2021 3:00:00 PM
Mariposa,35,PPB,3,10/26/2021 3:19:21 PM,-,8/17/2021 2:00:00 PM
Mariposa,37,PPB,3,10/26/2021 3:19:21 PM,-,8/17/2021 1:00:00 PM
Shasta,92,PPB,3,5/24/2024 10:39:41 AM,-,8/16/2021 12:00:00 PM
Inyo,82,PPB,3,10/26/2021 3:19:21 PM,-,8/7/2021 15:00
Inyo,88,PPB,3,10/26/2021 3:19:21 PM,-,8/7/2021 14:00
Inyo,90,PPB,3,10/26/2021 3:19:21 PM,-,8/7/2021 13:00
Shasta,84,PPB,3,5/24/2024 10:39:41 AM,-,8/7/2021 13:00
San Bernardino,90,PPB,3,10/26/2021 3:19:21 PM,-,8/3/2021 19:00
San Bernardino,92,PPB,3,10/26/2021 3:19:21 PM,-,8/3/2021 18:00
Tulare,100,PPB,3,10/26/2021 3:19:21 PM,-,8/3/2021 15:00
Tulare,98,PPB,3,10/26/2021 3:19:21 PM,-,8/3/2021 14:00
Mariposa,35,PPB,3,9/28/2021 11:36:42 AM,-,7/29/2021 11:00:00 PM
Mariposa,36,PPB,3,9/28/2021 11:36:42 AM,-,7/29/2021 9:00:00 PM
San Benito,65,PPB,3,9/28/2021 11:36:42 AM,-,7/29/2021 2:00:00 PM
Tulare,94,PPB,3,9/28/2021 11:36:42 AM,-,7/28/2021 5:00:00 PM
San Bernardino,29,PPB,3,9/28/2021 11:36:42 AM,-,7/27/2021 6:00:00 AM
Shasta,86,PPB,3,5/24/2024 10:39:41 AM,-,7/23/2021 5:00:00 PM
Shasta,85,PPB,3,5/24/2024 10:39:41 AM,-,7/23/2021 4:00:00 PM
San Benito,66,PPB,3,4/21/2023 12:43:20 PM,-,7/23/2021 1:00:00 PM
San Benito,33,PPB,3,4/21/2023 12:43:20 PM,-,7/23/2021 9:00:00 AM
San Benito,7,PPB,3,4/21/2023 12:43:20 PM,-,7/23/2021 5:00:00 AM
San Benito,8,PPB,3,4/21/2023 12:43:20 PM,-,7/23/2021 3:00:00 AM
San Benito,11,PPB,3,4/21/2023 12:43:20 PM,-,7/23/2021 1:00:00 AM
San Benito,13,PPB,3,4/21/2023 12:43:20 PM,-,7/23/2021 12:00:00 AM
San Benito,16,PPB,3,4/21/2023 12:43:20 PM,-,7/22/2021 10:00:00 PM
San Benito,19,PPB,3,4/21/2023 12:43:20 PM,-,7/22/2021 9:00:00 PM
San Benito,26,PPB,3,4/21/2023 12:43:20 PM,-,7/22/2021 8:00:00 PM
San Benito,35,PPB,3,4/21/2023 12:43:20 PM,-,7/22/2021 7:00:00 PM
San Benito,40,PPB,3,4/21/2023 12:43:20 PM,-,7/22/2021 6:00:00 PM
San Benito,61,PPB,3,4/21/2023 12:43:20 PM,-,7/22/2021 4:00:00 PM
San Benito,64,PPB,3,4/21/2023 12:43:20 PM,-,7/22/2021 3:00:00 PM
San Benito,39,PPB,3,4/21/2023 12:43:20 PM,-,7/22/2021 11:00:00 AM
San Benito,36,PPB,3,4/21/2023 12:43:20 PM,-,7/22/2021 10:00:00 AM
San Benito,28,PPB,3,4/21/2023 12:43:20 PM,-,7/22/2021 9:00:00 AM
San Benito,20,PPB,3,4/21/2023 12:43:20 PM,-,7/22/2021 6:00:00 AM
San Benito,23,PPB,3,4/21/2023 12:43:20 PM,-,7/22/2021 2:00:00 AM
San Benito,32,PPB,3,4/21/2023 12:43:20 PM,-,7/21/2021 11:00:00 PM
San Benito,37,PPB,3,4/21/2023 12:43:20 PM,-,7/21/2021 10:00:00 PM
San Benito,49,PPB,3,4/21/2023 12:43:20 PM,-,7/21/2021 7:00:00 PM
San Benito,59,PPB,3,4/21/2023 12:43:20 PM,-,7/21/2021 5:00:00 PM
San Benito,60,PPB,3,4/21/2023 12:43:20 PM,-,7/21/2021 4:00:00 PM
San Benito,57,PPB,3,4/21/2023 12:43:20 PM,-,7/21/2021 3:00:00 PM
Tulare,28,PPB,3,9/28/2021 11:36:42 AM,-,7/19/2021 7:00:00 AM
San Benito,75,PPB,3,9/28/2021 11:36:42 AM,-,7/17/2021 2:00:00 PM
San Benito,68,PPB,3,9/28/2021 11:36:42 AM,-,7/17/2021 1:00:00 PM
San Benito,66,PPB,3,9/28/2021 11:36:42 AM,-,7/17/2021 12:00:00 PM
Mariposa,74,PPB,3,9/28/2021 11:36:42 AM,-,7/14/2021 5:00:00 PM
Mariposa,75,PPB,3,9/28/2021 11:36:42 AM,-,7/14/2021 2:00:00 PM
Mariposa,76,PPB,3,9/28/2021 11:36:42 AM,-,7/14/2021 1:00:00 PM
Inyo,66,PPB,3,9/28/2021 11:36:42 AM,-,7/13/2021 7:00:00 PM
Mariposa,78,PPB,3,9/28/2021 11:36:42 AM,-,7/13/2021 2:00:00 PM
Mariposa,80,PPB,3,9/28/2021 11:36:42 AM,-,7/13/2021 11:00:00 AM
Tulare,104,PPB,3,9/28/2021 11:36:42 AM,-,7/12/2021 17:00
Tulare,100,PPB,3,9/28/2021 11:36:42 AM,-,7/12/2021 16:00
Mariposa,79,PPB,3,9/28/2021 11:36:42 AM,-,7/12/2021 16:00
Mariposa,85,PPB,3,9/28/2021 11:36:42 AM,-,7/12/2021 15:00
Mariposa,88,PPB,3,9/28/2021 11:36:42 AM,-,7/12/2021 14:00
Mariposa,83,PPB,3,9/28/2021 11:36:42 AM,-,7/12/2021 13:00
Tulare,103,PPB,3,9/28/2021 11:36:42 AM,-,7/11/2021 16:00
Tulare,101,PPB,3,9/28/2021 11:36:42 AM,-,7/10/2021 18:00
Inyo,67,PPB,3,9/28/2021 11:36:42 AM,-,7/10/2021 14:00
Inyo,68,PPB,3,9/28/2021 11:36:42 AM,-,7/10/2021 13:00
San Bernardino,79,PPB,3,9/28/2021 11:36:42 AM,-,7/9/2021 21:00
San Bernardino,89,PPB,3,9/28/2021 11:36:42 AM,-,7/9/2021 20:00
San Bernardino,103,PPB,3,9/28/2021 11:36:42 AM,-,7/9/2021 19:00
San Bernardino,102,PPB,3,9/28/2021 11:36:42 AM,-,7/9/2021 18:00
San Bernardino,92,PPB,3,9/28/2021 11:36:42 AM,-,7/9/2021 17:00
San Bernardino,82,PPB,3,9/28/2021 11:36:42 AM,-,7/9/2021 15:00
Tulare,106,PPB,3,9/28/2021 11:36:42 AM,-,7/8/2021 15:00
Tulare,99,PPB,3,9/28/2021 11:36:42 AM,-,7/8/2021 14:00
San Bernardino,91,PPB,3,9/28/2021 11:36:42 AM,-,7/7/2021 18:00
Tulare,95,PPB,3,9/28/2021 11:36:42 AM,-,7/7/2021 18:00
San Benito,67,PPB,3,9/28/2021 11:36:42 AM,-,7/4/2021 14:00
San Bernardino,85,PPB,3,8/26/2021 1:37:32 PM,-,6/28/2021 7:00:00 PM
Tulare,87,PPB,3,8/26/2021 1:37:32 PM,-,6/27/2021 6:00:00 PM
San Benito,54,PPB,3,8/26/2021 1:37:32 PM,-,6/26/2021 6:00:00 PM
Tulare,97,PPB,3,8/26/2021 1:37:32 PM,-,6/26/2021 5:00:00 PM
Tulare,91,PPB,3,8/26/2021 1:37:32 PM,-,6/19/2021 6:00:00 PM
Mariposa,73,PPB,3,8/26/2021 1:37:32 PM,-,6/19/2021 5:00:00 PM
Tulare,101,PPB,3,8/26/2021 1:37:32 PM,-,6/19/2021 3:00:00 PM
Mariposa,71,PPB,3,8/26/2021 1:37:32 PM,-,6/18/2021 9:00:00 PM
Tulare,99,PPB,3,8/26/2021 1:37:32 PM,-,6/18/2021 5:00:00 PM
Tulare,90,PPB,3,8/26/2021 1:37:32 PM,-,6/18/2021 3:00:00 PM
Mariposa,66,PPB,3,8/26/2021 1:37:32 PM,-,6/18/2021 1:00:00 PM
Mariposa,79,PPB,3,8/26/2021 1:37:32 PM,-,6/17/2021 7:00:00 PM
San Bernardino,83,PPB,3,8/26/2021 1:37:32 PM,-,6/17/2021 4:00:00 PM
Tulare,102,PPB,3,8/26/2021 1:37:32 PM,-,6/17/2021 4:00:00 PM
Tulare,106,PPB,3,8/26/2021 1:37:32 PM,-,6/17/2021 3:00:00 PM
Tulare,105,PPB,3,8/26/2021 1:37:32 PM,-,6/17/2021 2:00:00 PM
Tulare,96,PPB,3,8/26/2021 1:37:32 PM,-,6/17/2021 12:00:00 PM
Mariposa,25,PPB,3,8/26/2021 1:37:32 PM,-,6/15/2021 2:00:00 AM
San Bernardino,28,PPB,3,8/26/2021 1:37:32 PM,-,6/13/2021 5:00:00 AM
Mariposa,24,PPB,3,8/26/2021 1:37:32 PM,-,6/13/2021 4:00:00 AM
San Bernardino,82,PPB,3,8/26/2021 1:37:32 PM,-,6/12/2021 17:00
Mariposa,23,PPB,3,8/26/2021 1:37:32 PM,-,6/12/2021 6:00
Shasta,6,PPB,3,5/24/2024 10:39:41 AM,-,6/12/2021 5:00
Shasta,23,PPB,3,8/26/2021 1:37:32 PM,-,6/10/2021 5:00
Shasta,24,PPB,3,8/26/2021 1:37:32 PM,-,6/10/2021 4:00
Shasta,35,PPB,3,8/26/2021 1:37:32 PM,-,6/10/2021 2:00
Shasta,33,PPB,3,8/26/2021 1:37:32 PM,-,6/10/2021 1:00
Shasta,28,PPB,3,8/26/2021 1:37:32 PM,-,6/10/2021 0:00
Shasta,31,PPB,3,8/26/2021 1:37:32 PM,-,6/9/2021 23:00
San Bernardino,33,PPB,3,8/26/2021 1:37:32 PM,-,6/9/2021 21:00
San Bernardino,97,PPB,3,8/26/2021 1:37:32 PM,-,6/2/2021 18:00
San Bernardino,80,PPB,3,8/26/2021 1:37:32 PM,-,6/2/2021 16:00
Tulare,87,PPB,3,7/29/2021 11:03:46 AM,-,5/31/2021 4:00:00 PM
Tulare,80,PPB,3,7/29/2021 11:03:46 AM,-,5/30/2021 5:00:00 PM
San Bernardino,83,PPB,3,7/29/2021 11:03:46 AM,-,5/28/2021 6:00:00 PM
San Bernardino,82,PPB,3,7/29/2021 11:03:46 AM,-,5/28/2021 3:00:00 PM
San Bernardino,79,PPB,3,7/29/2021 11:03:46 AM,-,5/28/2021 1:00:00 PM
San Benito,2,PPB,3,7/29/2021 11:03:46 AM,-,5/28/2021 5:00:00 AM
San Benito,4,PPB,3,7/29/2021 11:03:46 AM,-,5/28/2021 4:00:00 AM
San Benito,5,PPB,3,7/29/2021 11:03:46 AM,-,5/28/2021 3:00:00 AM
San Bernardino,78,PPB,3,7/29/2021 11:03:46 AM,-,5/25/2021 3:00:00 PM
Mariposa,29,PPB,3,7/29/2021 11:03:46 AM,-,5/23/2021 6:00:00 AM
San Bernardino,39,PPB,3,7/29/2021 11:03:46 AM,-,5/20/2021 6:00:00 AM
Inyo,38,PPB,3,7/29/2021 11:03:46 AM,-,5/20/2021 5:00:00 AM
San Bernardino,41,PPB,3,7/29/2021 11:03:46 AM,-,5/20/2021 3:00:00 AM
Mariposa,31,PPB,3,7/29/2021 11:03:46 AM,-,5/17/2021 7:00:00 AM
Mariposa,28,PPB,3,7/29/2021 11:03:46 AM,-,5/17/2021 6:00:00 AM
Mariposa,30,PPB,3,7/29/2021 11:03:46 AM,-,5/17/2021 5:00:00 AM
Inyo,73,PPB,3,7/29/2021 11:03:46 AM,-,5/14/2021 3:00:00 PM
Tulare,82,PPB,3,7/29/2021 11:03:46 AM,-,5/13/2021 3:00:00 PM
Mariposa,74,PPB,3,7/29/2021 11:03:46 AM,-,5/12/2021 17:00
San Benito,63,PPB,3,7/29/2021 11:03:46 AM,-,5/8/2021 17:00
San Benito,60,PPB,3,7/29/2021 11:03:46 AM,-,5/8/2021 16:00
San Benito,58,PPB,3,7/29/2021 11:03:46 AM,-,5/3/2021 18:00
San Benito,61,PPB,3,7/29/2021 11:03:46 AM,-,5/3/2021 16:00
San Bernardino,86,PPB,3,6/30/2021 9:51:01 AM,-,4/30/2021 5:00:00 PM
Tulare,81,PPB,3,6/30/2021 9:51:01 AM,-,4/30/2021 5:00:00 PM
Mariposa,63,PPB,3,6/30/2021 9:51:01 AM,-,4/30/2021 5:00:00 PM
Tulare,83,PPB,3,6/30/2021 9:51:01 AM,-,4/30/2021 4:00:00 PM
Tulare,78,PPB,3,6/30/2021 9:51:01 AM,-,4/30/2021 1:00:00 PM
Tulare,75,PPB,3,6/30/2021 9:51:01 AM,-,4/30/2021 12:00:00 PM
Inyo,36,PPB,3,6/30/2021 9:51:01 AM,-,4/30/2021 7:00:00 AM
San Benito,10,PPB,3,6/30/2021 9:51:01 AM,-,4/27/2021 5:00:00 AM
San Bernardino,39,PPB,3,6/30/2021 9:51:01 AM,-,4/26/2021 6:00:00 AM
Tulare,23,PPB,3,6/30/2021 9:51:01 AM,-,4/26/2021 6:00:00 AM
Tulare,13,PPB,3,6/30/2021 9:51:01 AM,-,4/26/2021 5:00:00 AM
San Bernardino,38,PPB,3,6/30/2021 9:51:01 AM,-,4/25/2021 12:00:00 PM
San Bernardino,36,PPB,3,6/30/2021 9:51:01 AM,-,4/25/2021 11:00:00 AM
Tulare,67,PPB,3,6/30/2021 9:51:01 AM,-,4/23/2021 4:00:00 PM
Inyo,62,PPB,3,6/30/2021 9:51:01 AM,-,4/20/2021 3:00:00 PM
Inyo,61,PPB,3,6/30/2021 9:51:01 AM,-,4/20/2021 2:00:00 PM
Inyo,38,PPB,3,6/30/2021 9:51:01 AM,-,4/17/2021 6:00:00 AM
San Benito,4,PPB,3,6/30/2021 9:51:01 AM,-,4/12/2021 6:00
San Benito,3,PPB,3,6/30/2021 9:51:01 AM,-,4/12/2021 5:00
San Bernardino,74,PPB,3,6/30/2021 9:51:01 AM,-,4/7/2021 16:00
Shasta,36,PPB,3,6/30/2021 9:51:01 AM,-,4/5/2021 23:00
Shasta,26,PPB,3,6/30/2021 9:51:01 AM,-,4/5/2021 6:00
Shasta,21,PPB,3,6/30/2021 9:51:01 AM,-,4/4/2021 20:00
Shasta,40,PPB,3,6/30/2021 9:51:01 AM,-,4/4/2021 18:00
Shasta,69,PPB,3,6/30/2021 9:51:01 AM,-,4/2/2021 2:00
Shasta,71,PPB,3,6/30/2021 9:51:01 AM,-,4/2/2021 1:00
Shasta,68,PPB,3,6/30/2021 9:51:01 AM,-,4/2/2021 0:00
San Benito,64,PPB,3,6/30/2021 9:51:01 AM,-,4/1/2021 16:00
San Benito,67,PPB,3,6/30/2021 9:51:01 AM,-,4/1/2021 15:00
San Benito,68,PPB,3,6/30/2021 9:51:01 AM,-,4/1/2021 14:00
Tulare,14,PPB,3,6/1/2021 13:39,-,3/21/2021 2:00:00 AM
